,treatment,age,education,Black,Hispanic,married,nodegree,RE75,RE78
335,0.0000000e+000,2.2000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.3216600e+003,2.6392900e+003
336,0.0000000e+000,1.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.4010670e+002,2.8916680e+003
337,1.0000000e+000,2.5000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.1965810e+004
338,1.0000000e+000,2.8000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,6.8718560e+003,0.0000000e+000
339,1.0000000e+000,1.8000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.2853300e+003,1.5369480e+004
340,0.0000000e+000,1.9000000e+001,1.0000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
341,0.0000000e+000,2.0000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.4838520e+003,0.0000000e+000
342,1.0000000e+000,4.5000000e+001,5.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,8.5467150e+003
343,0.0000000e+000,2.3000000e+001,1.1000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.9995640e+004,1.2896220e+004
344,1.0000000e+000,2.1000000e+001,1.1000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.7983710e+004,1.5191910e+004
345,1.0000000e+000,1.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,6.9978960e+002,4.8052700e+002
346,0.0000000e+000,2.8000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,8.6347950e+002,0.0000000e+000
347,0.0000000e+000,2.8000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,5.7671330e+003
348,0.0000000e+000,1.9000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
349,0.0000000e+000,2.2000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,2.1580500e+003,0.0000000e+000
350,0.0000000e+000,1.8000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.1380940e+003,5.7677040e+003
351,1.0000000e+000,4.0000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0804320e+004
352,0.0000000e+000,2.3000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
353,0.0000000e+000,1.9000000e+001,1.1000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,8.2325440e+002,2.6495990e+003
354,0.0000000e+000,3.5000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,8.7209050e+003,0.0000000e+000
355,0.0000000e+000,2.3000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.8960230e+003,5.5735470e+003
356,1.0000000e+000,1.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,7.9890790e+002,9.7371540e+003
357,0.0000000e+000,3.4000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,2.1137220e+003
358,0.0000000e+000,2.5000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,1.6946630e+004,7.3439640e+003
359,0.0000000e+000,2.0000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,7.9672090e+003,0.0000000e+000
360,1.0000000e+000,2.0000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.2208360e+003,1.0854400e+003
361,0.0000000e+000,1.9000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,6.0415390e+002,0.0000000e+000
362,0.0000000e+000,2.6000000e+001,1.4000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,2.0255660e+003,0.0000000e+000
363,0.0000000e+000,2.3000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,5.8079010e+002,0.0000000e+000
364,0.0000000e+000,1.9000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,5.7126430e+003
365,1.0000000e+000,4.8000000e+001,4.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,6.5515920e+003
366,1.0000000e+000,3.8000000e+001,9.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,6.4089500e+003
367,0.0000000e+000,2.0000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.5313110e+003,0.0000000e+000
368,0.0000000e+000,1.9000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,4.3098780e+003
369,0.0000000e+000,1.9000000e+001,8.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0878030e+003,2.9871010e+003
370,0.0000000e+000,2.2000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
371,0.0000000e+000,2.2000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,6.1505200e+003,0.0000000e+000
372,1.0000000e+000,1.8000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,2.3211070e+003
373,0.0000000e+000,2.6000000e+001,1.2000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.2383680e+004
374,0.0000000e+000,2.0000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,4.9322150e+003,6.0869660e+003
375,1.0000000e+000,2.6000000e+001,1.1000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,4.6764570e+003,1.9733450e+003
376,1.0000000e+000,2.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.8365060e+003,3.1965710e+003
377,1.0000000e+000,2.7000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.2946050e+003,2.0185560e+003
378,1.0000000e+000,2.0000000e+001,1.2000000e+001,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,8.6441560e+003,1.1656510e+004
379,0.0000000e+000,1.8000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
380,0.0000000e+000,1.9000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,1.2797670e+004
381,0.0000000e+000,2.2000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,5.3225360e+002,1.3334450e+003
382,1.0000000e+000,3.0000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,2.4909450e+004
383,0.0000000e+000,3.6000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
384,1.0000000e+000,2.3000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,3.0399600e+003,8.4842390e+003
385,0.0000000e+000,2.7000000e+001,1.2000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,2.4276970e+004,1.5762880e+004
386,1.0000000e+000,2.5000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,5.2042590e+003,0.0000000e+000
387,1.0000000e+000,2.6000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,6.6088030e+003,5.8117650e+003
388,0.0000000e+000,3.9000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,3.7957990e+003
389,1.0000000e+000,2.2000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,8.7747910e+003,1.8295820e+004
390,0.0000000e+000,2.9000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
391,0.0000000e+000,2.6000000e+001,8.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,3.6941270e+004,3.0247500e+004
392,1.0000000e+000,1.8000000e+001,1.0000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,2.5890420e+003,0.0000000e+000
393,1.0000000e+000,2.1000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,5.3101070e+003,7.9063410e+003
394,1.0000000e+000,1.8000000e+001,9.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.7137730e+003,8.8365660e+003
395,0.0000000e+000,1.7000000e+001,9.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,5.1148140e+003
396,0.0000000e+000,4.4000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,1.0857240e+004,1.2359310e+004
397,0.0000000e+000,2.1000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,3.3432240e+003
398,0.0000000e+000,3.1000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
399,0.0000000e+000,3.1000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.8291410e+004,0.0000000e+000
400,0.0000000e+000,2.5000000e+001,7.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.1771180e+003,9.7223490e+003
401,1.0000000e+000,3.7000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,9.9300460e+003
402,1.0000000e+000,2.4000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,2.8427640e+003,6.1676810e+003
403,1.0000000e+000,2.6000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,2.7546460e+003,2.6372280e+004
404,0.0000000e+000,3.6000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.4239730e+002,0.0000000e+000
405,0.0000000e+000,2.8000000e+001,8.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,8.1904210e+003
406,0.0000000e+000,3.4000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,4.0872140e+003,5.6708200e+003
407,1.0000000e+000,2.9000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.9239380e+003
408,1.0000000e+000,3.1000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.6986070e+003,1.0363270e+004
409,1.0000000e+000,3.2000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.3215370e+003,1.7902170e+002
410,0.0000000e+000,2.2000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.1749550e+003,5.3440210e+003
411,0.0000000e+000,2.0000000e+001,1.1000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.1591310e+003,0.0000000e+000
412,0.0000000e+000,2.0000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,6.0047280e+003,4.7797200e+003
413,0.0000000e+000,2.2000000e+001,1.0000000e+001,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,2.3031980e+004,5.4488010e+003
414,1.0000000e+000,3.4000000e+001,1.1000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,4.6414670e+003,2.8776820e+003
415,1.0000000e+000,2.7000000e+001,1.3000000e+001,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,8.5372250e+002,0.0000000e+000
416,1.0000000e+000,2.0000000e+001,7.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.5694900e+003,5.5180830e+003
417,1.0000000e+000,2.3000000e+001,1.2000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,3.9031950e+003,7.9655970e+002
418,1.0000000e+000,2.5000000e+001,5.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.2187410e+004
419,1.0000000e+000,1.9000000e+001,9.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,3.2761500e+003,1.4271230e+004
420,0.0000000e+000,2.0000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.7499770e+003,6.8677410e+003
421,1.0000000e+000,2.5000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
422,0.0000000e+000,2.6000000e+001,6.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,4.8130500e+003
423,0.0000000e+000,1.8000000e+001,7.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,4.1325770e+003
424,0.0000000e+000,2.1000000e+001,1.4000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,5.7750620e+003
425,1.0000000e+000,4.4000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
426,0.0000000e+000,1.9000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,4.5030640e+003,0.0000000e+000
427,0.0000000e+000,2.5000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
428,1.0000000e+000,2.1000000e+001,1.1000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.3953900e+003,0.0000000e+000
429,0.0000000e+000,2.3000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
430,1.0000000e+000,1.9000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.6152760e+003,4.1466030e+003
431,0.0000000e+000,2.3000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
432,1.0000000e+000,2.0000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,6.6051590e+002,1.2229630e+004
433,0.0000000e+000,1.9000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
434,0.0000000e+000,5.5000000e+001,3.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,5.8437960e+003
435,0.0000000e+000,2.2000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
436,0.0000000e+000,2.7000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,7.6629860e+002,0.0000000e+000
437,0.0000000e+000,2.8000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,9.2104470e+003,1.2398440e+003
438,0.0000000e+000,1.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,7.8122430e+002
439,0.0000000e+000,3.1000000e+001,1.3000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0393610e+004,7.4047620e+003
440,0.0000000e+000,4.4000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,9.7220030e+003
441,1.0000000e+000,2.1000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,8.0795110e+002,4.3509070e+003
442,1.0000000e+000,2.3000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000
443,0.0000000e+000,2.5000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,2.8978990e+002
444,0.0000000e+000,2.4000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.2753560e+003,8.6444270e+003
445,0.0000000e+000,1.8000000e+001,1.2000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,7.3520510e+002,2.5025260e+003
446,0.0000000e+000,2.6000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,6.9550540e+003,1.1856880e+004
447,0.0000000e+000,3.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.2429910e+004
448,0.0000000e+000,3.4000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,7.9525400e+003
449,0.0000000e+000,2.3000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,3.4030560e+003,0.0000000e+000
450,0.0000000e+000,2.0000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.6332020e+003,1.3107270e+003
451,1.0000000e+000,2.7000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,3.2133220e+003,2.0941190e+003
452,0.0000000e+000,2.5000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,3.6497690e+003,0.0000000e+000
453,1.0000000e+000,1.7000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.0005500e+003,1.4335310e+003
454,1.0000000e+000,2.5000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,1.5744240e+003
455,0.0000000e+000,2.4000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,9.6626700e+003,0.0000000e+000
456,0.0000000e+000,1.8000000e+001,7.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,1.0000000e+000,2.6722020e+003,6.3308880e+003
457,1.0000000e+000,1.9000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.9372640e+003,7.5359420e+003
458,1.0000000e+000,1.8000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,4.8146270e+003
459,0.0000000e+000,2.9000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.2038240e+003,9.3786530e+003
460,1.0000000e+000,2.6000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0747350e+004
461,0.0000000e+000,3.9000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
462,0.0000000e+000,2.8000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,5.5514560e+003,1.2780020e+004
463,0.0000000e+000,3.1000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,4.5776800e+003,6.1538300e+003
464,0.0000000e+000,2.1000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.1623620e+003,3.9483530e+004
465,1.0000000e+000,2.3000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,7.8419720e+003,7.9472570e+003
466,0.0000000e+000,2.6000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,7.3220370e+003,4.6770490e+003
467,1.0000000e+000,2.2000000e+001,1.1000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0484320e+003
468,0.0000000e+000,3.1000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,5.2044630e+002,1.4527880e+004
469,1.0000000e+000,2.2000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,6.4566970e+003
470,0.0000000e+000,1.7000000e+001,1.1000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
471,0.0000000e+000,3.1000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.7014590e+004
472,1.0000000e+000,2.7000000e+001,1.0000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,4.2130240e+002,3.0758620e+003
473,1.0000000e+000,1.8000000e+001,6.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
474,1.0000000e+000,2.2000000e+001,9.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,3.5958940e+003
475,0.0000000e+000,2.6000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,5.5625980e+003,3.5235780e+003
476,0.0000000e+000,1.8000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.4138630e+003,3.4755200e+003
477,0.0000000e+000,1.9000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,2.8141950e+003,1.7209070e+003
478,1.0000000e+000,4.6000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,3.0941560e+003
479,0.0000000e+000,1.8000000e+001,1.0000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.8591670e+003
480,1.0000000e+000,2.5000000e+001,1.2000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,5.5875030e+003
481,0.0000000e+000,1.8000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.4055120e+003,0.0000000e+000
482,0.0000000e+000,2.2000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.3905090e+003
483,0.0000000e+000,1.9000000e+001,1.0000000e+001,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.1974620e+003,1.1223720e+004
484,1.0000000e+000,1.7000000e+001,8.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
485,0.0000000e+000,2.0000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,2.0359140e+003
486,0.0000000e+000,2.2000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,9.3521990e+003,8.0721810e+003
487,0.0000000e+000,1.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.2850300e+003,3.2689380e+003
488,0.0000000e+000,2.5000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,1.2642320e+003
489,0.0000000e+000,2.0000000e+001,1.3000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,8.9652430e+003,9.1995630e+003
490,1.0000000e+000,2.3000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000
491,0.0000000e+000,1.9000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,2.6420670e+003,2.6526250e+003
492,1.0000000e+000,1.9000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,5.3225360e+002,0.0000000e+000
493,0.0000000e+000,3.4000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,6.0403350e+003
494,1.0000000e+000,2.7000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,0.0000000e+000,1.8739930e+004
495,0.0000000e+000,3.1000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,7.5052130e+003,3.0833520e+002
496,0.0000000e+000,1.8000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,0.0000000e+000,9.6024390e+003
497,1.0000000e+000,4.1000000e+001,9.0000000e+000,1.0000000e+000,0.0000000e+000,1.0000000e+000,1.0000000e+000,5.7839810e+003,0.0000000e+000
498,0.0000000e+000,2.2000000e+001,1.2000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000,0.0000000e+000
499,0.0000000e+000,3.6000000e+001,7.0000000e+000,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,1.6066620e+003,2.0780650e+004
500,0.0000000e+000,3.5000000e+001,1.0000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,9.9027630e+003,9.4538270e+003
501,1.0000000e+000,2.1000000e+001,1.1000000e+001,0.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,9.4622790e+002,1.1412240e+004
502,0.0000000e+000,3.6000000e+001,1.1000000e+001,1.0000000e+000,0.0000000e+000,0.0000000e+000,1.0000000e+000,7.3115610e+003,0.0000000e+000
