,treatment,age,education,Black,Hispanic,married,nodegree,RE75,RE78
5245,0.0,36.0,16.0,0.0,1.0,0.0,0.0,25243.55,25564.67
5246,0.0,36.0,11.0,0.0,1.0,0.0,1.0,14992.16,13980.77
5247,0.0,33.0,12.0,0.0,0.0,1.0,0.0,14952.77,16136.77
5248,0.0,31.0,13.0,1.0,0.0,1.0,0.0,12679.06,16435.27
5249,0.0,50.0,12.0,0.0,0.0,1.0,0.0,1962.194,118.2181
5250,0.0,51.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
5251,0.0,36.0,12.0,0.0,0.0,0.0,0.0,22309.21,21437.38
5252,0.0,54.0,12.0,0.0,0.0,1.0,0.0,13259.13,25564.67
5253,0.0,18.0,10.0,0.0,0.0,0.0,1.0,6239.274,8866.359
5254,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25243.55,9489.96
5255,0.0,18.0,12.0,0.0,0.0,0.0,0.0,256.0161,0.0
5256,0.0,17.0,12.0,0.0,0.0,0.0,0.0,5666.371,1399.407
5257,0.0,42.0,18.0,1.0,0.0,1.0,0.0,25243.55,25564.67
5258,0.0,37.0,18.0,0.0,0.0,1.0,0.0,23515.89,25564.67
5259,0.0,45.0,17.0,0.0,0.0,1.0,0.0,4323.629,0.0
5260,0.0,27.0,13.0,0.0,0.0,1.0,0.0,19723.98,25564.67
5261,0.0,26.0,12.0,0.0,0.0,0.0,0.0,12684.44,11526.27
5262,0.0,21.0,12.0,0.0,0.0,0.0,0.0,7723.452,0.0
5263,0.0,23.0,15.0,0.0,0.0,1.0,0.0,877.2581,1600.378
5264,0.0,55.0,10.0,0.0,0.0,1.0,1.0,25243.55,23108.69
5265,0.0,38.0,14.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5266,0.0,54.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0
5267,0.0,33.0,12.0,0.0,0.0,1.0,0.0,22441.69,14438.87
5268,0.0,35.0,12.0,0.0,0.0,1.0,0.0,20597.66,18922.29
5269,0.0,47.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
5270,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5271,0.0,26.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
5272,0.0,38.0,16.0,1.0,0.0,0.0,0.0,25243.55,25564.67
5273,0.0,47.0,10.0,1.0,0.0,1.0,1.0,20778.48,25564.67
5274,0.0,28.0,17.0,1.0,0.0,1.0,0.0,22273.4,20796.05
5275,0.0,17.0,11.0,0.0,0.0,0.0,1.0,723.2903,13264.07
5276,0.0,27.0,16.0,0.0,0.0,1.0,0.0,21097.16,25564.67
5277,0.0,51.0,10.0,0.0,0.0,1.0,1.0,19161.82,22411.2
5278,0.0,49.0,12.0,0.0,0.0,1.0,0.0,11742.73,0.0
5279,0.0,23.0,12.0,0.0,0.0,0.0,0.0,9143.177,12461.67
5280,0.0,53.0,14.0,0.0,0.0,1.0,0.0,25243.55,0.0
5281,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5282,0.0,47.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5283,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
5284,0.0,25.0,13.0,0.0,0.0,1.0,0.0,11164.45,12971.48
5285,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25243.55,0.0
5286,0.0,22.0,10.0,0.0,0.0,0.0,1.0,472.6452,478.7834
5287,0.0,38.0,13.0,1.0,0.0,1.0,0.0,25243.55,25564.67
5288,0.0,54.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5289,0.0,29.0,12.0,0.0,1.0,0.0,0.0,24122.81,18787.82
5290,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25243.55,24506.62
5291,0.0,27.0,12.0,0.0,0.0,1.0,0.0,9846.774,17058.88
5292,0.0,22.0,13.0,0.0,0.0,1.0,0.0,14874.0,3400.249
5293,0.0,27.0,12.0,0.0,0.0,1.0,0.0,7499.661,2645.131
5294,0.0,27.0,15.0,0.0,0.0,1.0,0.0,13391.61,19408.46
5295,0.0,33.0,11.0,0.0,0.0,1.0,1.0,25243.55,19473.48
5296,0.0,27.0,12.0,0.0,0.0,1.0,0.0,23141.71,25564.67
5297,0.0,54.0,12.0,0.0,0.0,1.0,0.0,1963.984,4473.078
5298,0.0,53.0,7.0,0.0,0.0,1.0,1.0,17330.32,14672.35
5299,0.0,30.0,12.0,0.0,0.0,1.0,0.0,17196.05,17905.61
5300,0.0,34.0,17.0,0.0,0.0,1.0,0.0,0.0,17716.46
5301,0.0,52.0,12.0,0.0,0.0,1.0,0.0,7098.629,10095.83
5302,0.0,28.0,16.0,0.0,0.0,0.0,0.0,13427.42,2580.111
5303,0.0,30.0,17.0,0.0,0.0,0.0,0.0,3338.952,2701.284
5304,0.0,27.0,12.0,0.0,0.0,1.0,0.0,12227.9,8879.659
5305,0.0,22.0,12.0,0.0,0.0,0.0,0.0,14646.63,4982.894
5306,0.0,19.0,10.0,0.0,0.0,0.0,1.0,112.7903,675.321
5307,0.0,24.0,12.0,0.0,0.0,1.0,0.0,14240.23,14495.02
5308,0.0,21.0,12.0,0.0,0.0,0.0,0.0,15917.76,16677.62
5309,0.0,23.0,14.0,0.0,0.0,0.0,0.0,4574.274,9673.198
5310,0.0,20.0,14.0,0.0,0.0,0.0,0.0,6894.532,13138.47
5311,0.0,27.0,16.0,0.0,0.0,1.0,0.0,15269.66,22931.36
5312,0.0,25.0,16.0,0.0,0.0,1.0,0.0,15450.48,21097.5
5313,0.0,55.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
5314,0.0,27.0,12.0,0.0,0.0,1.0,0.0,11318.42,12943.41
5315,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25243.55,9500.304
5316,0.0,19.0,12.0,0.0,0.0,0.0,0.0,3433.839,701.9201
5317,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
5318,0.0,31.0,12.0,0.0,0.0,1.0,0.0,22821.24,24284.96
5319,0.0,45.0,12.0,0.0,0.0,1.0,0.0,20481.29,22498.39
5320,0.0,42.0,8.0,0.0,0.0,1.0,1.0,21772.11,25564.67
5321,0.0,33.0,12.0,1.0,0.0,1.0,0.0,4676.323,4935.607
5322,0.0,36.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
5323,0.0,44.0,12.0,0.0,0.0,1.0,0.0,15955.35,18911.94
5324,0.0,17.0,10.0,0.0,0.0,0.0,1.0,1693.645,7772.842
5325,0.0,30.0,12.0,0.0,0.0,1.0,0.0,2080.355,14475.81
5326,0.0,21.0,12.0,0.0,0.0,1.0,0.0,8493.29,14320.65
5327,0.0,31.0,9.0,0.0,0.0,0.0,1.0,6409.355,14876.27
5328,0.0,48.0,6.0,0.0,0.0,1.0,1.0,5650.258,0.0
5329,0.0,21.0,12.0,0.0,0.0,0.0,0.0,1929.968,8287.091
5330,0.0,32.0,12.0,0.0,0.0,1.0,0.0,14113.11,22621.04
5331,0.0,50.0,11.0,0.0,0.0,1.0,1.0,6491.71,8703.81
5332,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25243.55,21846.71
5333,0.0,43.0,15.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5334,0.0,22.0,12.0,0.0,0.0,0.0,0.0,15466.6,13314.32
5335,0.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
5336,0.0,26.0,12.0,0.0,0.0,0.0,0.0,1613.081,5937.505
5337,0.0,35.0,11.0,0.0,0.0,1.0,1.0,16882.74,23590.43
5338,0.0,28.0,12.0,0.0,0.0,1.0,0.0,9889.742,12616.83
5339,0.0,22.0,12.0,0.0,0.0,1.0,0.0,17095.79,22955.0
5340,0.0,33.0,15.0,0.0,0.0,1.0,0.0,4658.419,20884.71
5341,0.0,18.0,12.0,0.0,0.0,0.0,0.0,9033.968,25564.67
5342,0.0,23.0,12.0,0.0,0.0,1.0,0.0,13072.94,25564.67
5343,0.0,42.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
5344,0.0,22.0,9.0,0.0,0.0,1.0,1.0,20105.32,6552.24
5345,0.0,38.0,12.0,0.0,0.0,1.0,0.0,21775.69,21109.32
5346,0.0,34.0,12.0,0.0,0.0,1.0,0.0,0.0,25564.67
5347,0.0,26.0,15.0,0.0,0.0,1.0,0.0,23290.31,25478.96
5348,0.0,40.0,11.0,0.0,0.0,1.0,1.0,23976.0,25564.67
5349,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,14440.34
5350,0.0,21.0,12.0,0.0,0.0,0.0,0.0,9418.887,25564.67
5351,0.0,38.0,11.0,0.0,0.0,1.0,1.0,3779.371,10026.37
5352,0.0,17.0,11.0,0.0,0.0,0.0,1.0,4135.645,2739.705
5353,0.0,20.0,12.0,0.0,0.0,1.0,0.0,7574.855,18913.42
5354,0.0,53.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0
5355,0.0,52.0,14.0,0.0,0.0,1.0,0.0,25243.55,22795.41
5356,0.0,25.0,12.0,0.0,0.0,1.0,0.0,13499.03,13188.71
5357,0.0,18.0,12.0,0.0,0.0,0.0,0.0,4191.145,8957.978
5358,0.0,20.0,12.0,0.0,0.0,1.0,0.0,4864.306,9670.243
5359,0.0,55.0,13.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5360,0.0,20.0,13.0,0.0,0.0,0.0,0.0,3100.839,3180.068
5361,0.0,46.0,12.0,0.0,0.0,1.0,0.0,18848.52,18319.38
5362,0.0,31.0,8.0,0.0,0.0,1.0,1.0,0.0,591.0906
5363,0.0,23.0,12.0,0.0,0.0,0.0,0.0,15360.97,17273.15
5364,0.0,22.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
5365,0.0,19.0,12.0,0.0,0.0,0.0,0.0,2640.726,15223.54
5366,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5367,0.0,29.0,9.0,0.0,0.0,0.0,1.0,7734.194,9642.166
5368,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5369,0.0,45.0,12.0,0.0,0.0,1.0,0.0,16832.61,25564.67
5370,0.0,35.0,12.0,0.0,0.0,1.0,0.0,17906.81,25396.21
5371,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,2255.011
5372,0.0,24.0,12.0,0.0,0.0,1.0,0.0,20970.05,22443.71
5373,0.0,18.0,12.0,0.0,0.0,0.0,0.0,7834.452,12810.41
5374,0.0,46.0,15.0,0.0,0.0,1.0,0.0,11572.65,7131.508
5375,0.0,41.0,14.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5376,0.0,33.0,14.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5377,0.0,25.0,13.0,0.0,0.0,1.0,0.0,11501.03,16303.76
5378,0.0,32.0,14.0,0.0,0.0,1.0,0.0,17124.44,21611.75
5379,0.0,33.0,12.0,0.0,0.0,1.0,0.0,19963.89,17494.8
5380,0.0,20.0,13.0,0.0,0.0,0.0,0.0,2164.5,1433.395
5381,0.0,27.0,12.0,0.0,0.0,0.0,0.0,7061.032,25499.65
5382,0.0,19.0,12.0,0.0,0.0,0.0,0.0,4404.194,16763.33
5383,0.0,19.0,12.0,0.0,0.0,0.0,0.0,1978.306,6475.398
5384,0.0,48.0,8.0,0.0,0.0,1.0,1.0,20669.27,21329.51
5385,0.0,37.0,12.0,0.0,0.0,1.0,0.0,22219.69,23751.5
5386,0.0,27.0,14.0,0.0,0.0,1.0,0.0,14770.16,20824.12
5387,0.0,48.0,8.0,0.0,0.0,1.0,1.0,25162.98,25564.67
5388,0.0,18.0,11.0,0.0,0.0,0.0,1.0,5619.823,12800.07
5389,0.0,41.0,18.0,0.0,0.0,1.0,0.0,0.0,82.75269
5390,0.0,25.0,12.0,0.0,0.0,1.0,0.0,12589.55,19510.42
5391,0.0,18.0,12.0,0.0,0.0,0.0,0.0,2109.0,667.9324
5392,0.0,47.0,13.0,0.0,0.0,1.0,0.0,762.6774,1915.134
5393,0.0,30.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5394,0.0,38.0,9.0,0.0,0.0,1.0,1.0,22040.66,25564.67
5395,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5396,0.0,18.0,12.0,0.0,0.0,0.0,0.0,5843.613,12625.7
5397,0.0,34.0,12.0,0.0,0.0,1.0,0.0,17187.1,25564.67
5398,0.0,42.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
5399,0.0,17.0,10.0,0.0,0.0,0.0,1.0,451.1613,3729.782
5400,0.0,50.0,12.0,0.0,0.0,0.0,0.0,18454.65,18665.16
5401,0.0,25.0,12.0,0.0,0.0,1.0,0.0,11316.63,21432.95
5402,0.0,33.0,16.0,0.0,0.0,1.0,0.0,4975.306,20779.79
5403,0.0,20.0,12.0,0.0,0.0,1.0,0.0,7293.774,19067.11
5404,0.0,39.0,12.0,1.0,0.0,1.0,0.0,18418.84,25564.67
5405,0.0,26.0,12.0,1.0,0.0,0.0,0.0,23211.53,25564.67
5406,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25243.55,650.1997
5407,0.0,50.0,8.0,0.0,0.0,1.0,1.0,22819.45,25564.67
5408,0.0,24.0,12.0,0.0,0.0,1.0,0.0,9096.629,3997.25
5409,0.0,45.0,8.0,0.0,0.0,1.0,1.0,25243.55,25564.67
5410,0.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,93.09677
5411,0.0,21.0,12.0,0.0,0.0,1.0,0.0,15144.34,0.0
5412,0.0,42.0,12.0,0.0,0.0,1.0,0.0,18825.24,24052.96
5413,0.0,18.0,11.0,0.0,0.0,0.0,1.0,3104.419,4703.604
5414,0.0,30.0,12.0,0.0,0.0,1.0,0.0,15178.35,16602.26
5415,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5416,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5417,0.0,26.0,17.0,0.0,0.0,1.0,0.0,8002.742,14283.71
5418,0.0,53.0,13.0,0.0,0.0,1.0,0.0,19109.9,25564.67
5419,0.0,18.0,13.0,0.0,0.0,0.0,0.0,11085.68,15934.33
5420,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5421,0.0,45.0,12.0,0.0,0.0,1.0,0.0,23349.39,25564.67
5422,0.0,21.0,10.0,0.0,1.0,1.0,1.0,10376.71,15050.65
5423,0.0,26.0,16.0,0.0,0.0,1.0,0.0,14304.68,15774.73
5424,0.0,49.0,8.0,0.0,0.0,1.0,1.0,909.4839,12486.79
5425,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0.0,279.2903
5426,0.0,53.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0
5427,0.0,46.0,10.0,0.0,0.0,1.0,1.0,9733.984,6351.269
5428,0.0,41.0,9.0,0.0,0.0,0.0,1.0,22466.76,25564.67
5429,0.0,51.0,7.0,0.0,0.0,1.0,1.0,25220.27,25564.67
5430,0.0,36.0,12.0,0.0,0.0,1.0,0.0,601.5484,0.0
5431,0.0,47.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
5432,0.0,25.0,16.0,0.0,0.0,1.0,0.0,22516.89,25564.67
5433,0.0,43.0,14.0,1.0,0.0,0.0,0.0,25243.55,25564.67
5434,0.0,16.0,9.0,0.0,0.0,1.0,1.0,0.0,6374.912
5435,0.0,22.0,14.0,0.0,0.0,0.0,0.0,9631.935,20190.18
5436,0.0,33.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5437,0.0,23.0,13.0,0.0,0.0,1.0,0.0,15181.94,20398.54
5438,0.0,31.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5439,0.0,23.0,12.0,0.0,0.0,1.0,0.0,16517.52,25297.2
5440,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,35.46544
5441,0.0,41.0,8.0,0.0,0.0,1.0,1.0,16116.48,19594.65
5442,0.0,34.0,12.0,0.0,0.0,1.0,0.0,0.0,2983.53
5443,0.0,19.0,12.0,0.0,0.0,0.0,0.0,3586.016,1604.811
5444,0.0,42.0,12.0,0.0,0.0,1.0,0.0,580.0645,0.0
5445,0.0,33.0,16.0,0.0,0.0,0.0,0.0,537.0968,0.0
5446,0.0,34.0,13.0,1.0,0.0,1.0,0.0,13561.69,21687.12
5447,0.0,16.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
5448,0.0,31.0,12.0,0.0,0.0,1.0,0.0,25243.55,23098.34
5449,0.0,22.0,12.0,0.0,1.0,1.0,0.0,24146.08,25564.67
5450,0.0,41.0,11.0,1.0,0.0,1.0,1.0,821.7581,0.0
5451,0.0,54.0,6.0,1.0,0.0,1.0,1.0,24391.35,23070.27
5452,0.0,25.0,15.0,0.0,0.0,0.0,0.0,3956.613,7087.177
5453,0.0,55.0,4.0,0.0,0.0,1.0,1.0,20026.55,20398.54
5454,0.0,19.0,11.0,1.0,0.0,0.0,1.0,0.0,7762.498
5455,0.0,20.0,9.0,1.0,0.0,0.0,1.0,0.0,6083.8
5456,0.0,26.0,6.0,0.0,1.0,1.0,1.0,21537.58,14545.26
5457,0.0,35.0,18.0,0.0,0.0,1.0,0.0,19541.37,0.0
5458,0.0,39.0,9.0,0.0,0.0,1.0,1.0,5625.194,10661.8
5459,0.0,52.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
5460,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0
5461,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,7260.071
5462,0.0,40.0,12.0,0.0,0.0,1.0,0.0,23827.4,25564.67
5463,0.0,29.0,12.0,0.0,0.0,1.0,0.0,19725.77,11285.4
5464,0.0,17.0,9.0,1.0,0.0,0.0,1.0,297.1935,54.67588
5465,0.0,20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
5466,0.0,39.0,11.0,1.0,0.0,1.0,1.0,19247.76,25564.67
5467,0.0,18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
5468,0.0,28.0,14.0,1.0,0.0,0.0,0.0,1063.452,0.0
5469,0.0,45.0,12.0,0.0,0.0,1.0,0.0,23356.55,25165.68
5470,0.0,30.0,13.0,0.0,0.0,1.0,0.0,14369.13,15850.1
5471,0.0,50.0,12.0,0.0,0.0,1.0,0.0,25243.55,24703.16
5472,0.0,16.0,10.0,0.0,0.0,0.0,1.0,69.82258,1259.023
5473,0.0,44.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5474,0.0,38.0,17.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5475,0.0,50.0,14.0,0.0,0.0,1.0,0.0,14650.21,25564.67
5476,0.0,17.0,11.0,0.0,0.0,0.0,1.0,3449.952,10020.46
5477,0.0,18.0,11.0,0.0,0.0,0.0,1.0,657.0484,6218.273
5478,0.0,22.0,11.0,0.0,0.0,1.0,1.0,1976.516,0.0
5479,0.0,28.0,11.0,0.0,0.0,1.0,1.0,11474.18,10153.46
5480,0.0,18.0,12.0,0.0,0.0,0.0,0.0,9653.419,10964.73
5481,0.0,21.0,10.0,0.0,0.0,0.0,1.0,1555.79,7675.312
5482,0.0,26.0,16.0,0.0,0.0,1.0,0.0,2114.371,9104.273
5483,0.0,34.0,15.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5484,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5485,0.0,18.0,12.0,0.0,0.0,0.0,0.0,3526.935,11252.89
5486,0.0,27.0,14.0,0.0,0.0,1.0,0.0,24298.26,0.0
5487,0.0,41.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
5488,0.0,30.0,17.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5489,0.0,39.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
5490,0.0,18.0,10.0,0.0,0.0,0.0,1.0,4329.0,6911.327
5491,0.0,16.0,8.0,0.0,0.0,0.0,1.0,21.48387,6868.473
5492,0.0,49.0,15.0,0.0,0.0,1.0,0.0,25243.55,9238.747
5493,0.0,18.0,11.0,0.0,0.0,0.0,1.0,1946.081,5967.06
5494,0.0,24.0,12.0,0.0,0.0,1.0,0.0,18612.19,24664.73
5495,0.0,28.0,12.0,0.0,0.0,1.0,0.0,13393.4,13781.28
5496,0.0,25.0,15.0,0.0,0.0,1.0,0.0,19335.48,16139.73
5497,0.0,23.0,13.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5498,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5499,0.0,23.0,10.0,0.0,0.0,1.0,1.0,5967.145,1046.23
5500,0.0,35.0,12.0,0.0,0.0,1.0,0.0,14442.53,25564.67
5501,0.0,16.0,11.0,1.0,0.0,0.0,1.0,4502.661,10293.84
5502,0.0,25.0,10.0,0.0,0.0,1.0,1.0,18254.13,16622.95
5503,0.0,50.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0
5504,0.0,18.0,9.0,0.0,0.0,0.0,1.0,3174.242,633.9447
5505,0.0,35.0,11.0,0.0,0.0,1.0,1.0,25243.55,25564.67
5506,0.0,36.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
5507,0.0,46.0,8.0,0.0,0.0,1.0,1.0,18046.45,20284.75
5508,0.0,48.0,12.0,0.0,0.0,1.0,0.0,11051.66,21673.82
5509,0.0,45.0,11.0,0.0,0.0,1.0,1.0,25243.55,25564.67
5510,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,25564.67
5511,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,630.9892
5512,0.0,22.0,14.0,0.0,0.0,0.0,0.0,15808.55,22139.3
5513,0.0,47.0,12.0,0.0,0.0,1.0,0.0,22490.03,20711.82
5514,0.0,23.0,12.0,0.0,0.0,0.0,0.0,470.8548,12639.0
5515,0.0,48.0,8.0,0.0,0.0,1.0,1.0,23752.21,22205.8
5516,0.0,39.0,16.0,0.0,0.0,1.0,0.0,22244.76,4857.287
5517,0.0,37.0,4.0,0.0,0.0,0.0,1.0,13140.97,8715.631
5518,0.0,49.0,5.0,0.0,0.0,1.0,1.0,25243.55,0.0
5519,0.0,21.0,12.0,0.0,0.0,0.0,0.0,14797.02,15295.95
5520,0.0,41.0,12.0,0.0,0.0,1.0,0.0,23907.97,25564.67
5521,0.0,49.0,9.0,0.0,0.0,1.0,1.0,23105.9,25564.67
5522,0.0,54.0,12.0,0.0,0.0,1.0,0.0,25243.55,0.0
5523,0.0,48.0,14.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5524,0.0,32.0,12.0,0.0,0.0,1.0,0.0,23881.11,25564.67
5525,0.0,29.0,13.0,0.0,0.0,0.0,0.0,14404.94,16405.72
5526,0.0,55.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5527,0.0,29.0,18.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5528,0.0,26.0,12.0,0.0,0.0,1.0,0.0,111.0,0.0
5529,0.0,39.0,14.0,0.0,0.0,1.0,0.0,22020.97,25564.67
5530,0.0,43.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
5531,0.0,27.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5532,0.0,22.0,12.0,1.0,0.0,1.0,0.0,7372.548,2231.367
5533,0.0,28.0,16.0,0.0,0.0,0.0,0.0,9651.629,2098.372
5534,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,9630.344
5535,0.0,19.0,11.0,0.0,0.0,1.0,1.0,4744.355,39.89862
5536,0.0,41.0,18.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5537,0.0,23.0,12.0,0.0,0.0,1.0,0.0,3441.0,16067.32
5538,0.0,16.0,9.0,0.0,0.0,1.0,1.0,0.0,15997.87
5539,0.0,46.0,8.0,0.0,0.0,0.0,1.0,19523.47,20496.07
5540,0.0,30.0,12.0,0.0,0.0,1.0,0.0,18558.48,25564.67
5541,0.0,46.0,8.0,0.0,0.0,1.0,1.0,25243.55,25564.67
5542,0.0,28.0,10.0,1.0,0.0,1.0,1.0,17606.03,20116.29
5543,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5544,0.0,40.0,9.0,0.0,0.0,1.0,1.0,19245.97,23453.0
5545,0.0,44.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5546,0.0,17.0,10.0,0.0,0.0,0.0,1.0,372.3871,654.6329
5547,0.0,41.0,8.0,0.0,0.0,1.0,1.0,15112.11,10537.67
5548,0.0,22.0,12.0,0.0,0.0,1.0,0.0,12432.0,11483.41
5549,0.0,28.0,10.0,0.0,0.0,1.0,1.0,5544.629,10289.41
5550,0.0,55.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5551,0.0,33.0,14.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5552,0.0,43.0,12.0,0.0,0.0,1.0,0.0,21.48387,0.0
5553,0.0,30.0,16.0,1.0,0.0,1.0,0.0,20995.11,20951.21
5554,0.0,43.0,13.0,1.0,0.0,1.0,0.0,10093.84,19959.65
5555,0.0,50.0,11.0,0.0,0.0,1.0,1.0,14857.89,13468.0
5556,0.0,30.0,13.0,0.0,0.0,1.0,0.0,10024.02,12095.19
5557,0.0,29.0,15.0,0.0,0.0,1.0,0.0,2182.403,5563.641
5558,0.0,52.0,8.0,0.0,0.0,1.0,1.0,25243.55,25564.67
5559,0.0,55.0,18.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5560,0.0,19.0,13.0,0.0,0.0,0.0,0.0,3100.839,2068.817
5561,0.0,24.0,14.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5562,0.0,27.0,18.0,1.0,0.0,0.0,0.0,21960.1,25564.67
5563,0.0,33.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5564,0.0,43.0,13.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5565,0.0,21.0,12.0,0.0,0.0,0.0,0.0,234.5323,0.0
5566,0.0,34.0,11.0,0.0,0.0,1.0,1.0,17294.52,22433.37
5567,0.0,22.0,12.0,0.0,0.0,1.0,0.0,11270.08,0.0
5568,0.0,28.0,12.0,0.0,0.0,1.0,0.0,2945.081,20447.3
5569,0.0,34.0,13.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5570,0.0,36.0,15.0,0.0,0.0,0.0,0.0,21696.92,22581.14
5571,0.0,34.0,13.0,0.0,0.0,1.0,0.0,24795.97,25564.67
5572,0.0,34.0,14.0,0.0,0.0,1.0,0.0,0.0,2365.84
5573,0.0,32.0,12.0,0.0,0.0,1.0,0.0,6325.21,659.0661
5574,0.0,29.0,12.0,0.0,0.0,1.0,0.0,6357.435,4600.163
5575,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5576,0.0,28.0,12.0,0.0,0.0,0.0,0.0,25243.55,25564.67
5577,0.0,21.0,12.0,0.0,0.0,0.0,0.0,2028.435,2073.25
5578,0.0,20.0,12.0,0.0,0.0,0.0,0.0,359.8548,0.0
5579,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25243.55,18109.54
5580,0.0,27.0,12.0,0.0,0.0,1.0,0.0,21874.16,25311.98
5581,0.0,28.0,12.0,1.0,0.0,1.0,0.0,20470.55,25564.67
5582,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
5583,0.0,48.0,16.0,0.0,0.0,1.0,0.0,25243.55,5526.697
5584,0.0,18.0,11.0,0.0,0.0,0.0,1.0,2803.645,13058.67
5585,0.0,27.0,16.0,0.0,0.0,0.0,0.0,15701.13,16500.29
5586,0.0,34.0,18.0,0.0,0.0,0.0,0.0,13892.9,13003.99
